conn_hash	stmt_id	exec_id	exec_time	sql_type	exe_status	db_ip	client_ip	client_host	app_name	db_user	sql_hash	from_tbs	select_cols	sql_stmt	stmt_bind_vars
conn_3131431059161744784	268	3	2024-11-14 17:48:27	SELECT	SUCCESS	192.168.112.46	10.0.30.253	host_43	app_2	user_4	hash_2554458529736774340	tbs_4	age	SELECT age, id, name FROM table_1 WHERE department = 'HR'	bind_vars_example
conn_13963410565339543108	470	7	2024-11-14 17:48:27	INSERT	SUCCESS	192.168.113.210	10.0.158.171	host_69	app_1	user_1	hash_13071625513539366828	tbs_4	N/A	INSERT INTO table_2 (id, name, age, salary) VALUES (8, 'John Doe', 47, 9140)	bind_vars_example
conn_2517366554822593016	580	6	2024-11-14 17:48:27	SELECT	FAILURE	192.168.171.100	10.0.185.46	host_90	app_2	user_9	hash_18311030751305963969	tbs_4	age	SELECT salary, department, name, age FROM table_4 WHERE name LIKE 'C%' AND age > 27	bind_vars_example
conn_18159786844862162274	306	10	2024-11-14 17:48:27	UPDATE	SUCCESS	192.168.151.242	10.0.133.166	host_79	app_4	user_2	hash_6183439840029428670	tbs_4	N/A	UPDATE table_3 SET salary = 5989 WHERE department = 'Engineering'	bind_vars_example
conn_1663821647074485197	747	8	2024-11-14 17:48:27	UPDATE	SUCCESS	192.168.185.160	10.0.227.214	host_3	app_2	user_2	hash_13609183614798982329	tbs_1	N/A	UPDATE table_3 SET salary = 4932 WHERE age > 44	bind_vars_example
conn_8426923255874675629	158	9	2024-11-14 17:48:27	INSERT	SUCCESS	192.168.247.50	10.0.56.4	host_11	app_4	user_8	hash_3701320898227989841	tbs_2	N/A	INSERT INTO table_3 (id, name, age, salary) VALUES (47, 'John Doe', 42, 4560)	bind_vars_example
conn_2905888215716587402	464	7	2024-11-14 17:48:27	SELECT	SUCCESS	192.168.235.100	10.0.137.6	host_16	app_3	user_9	hash_8354923110047369076	tbs_3	name, id, salary, salary	SELECT salary, age, age FROM table_3 WHERE name LIKE 'B%' AND age > 47 AND age > 47	bind_vars_example
conn_7140174185619862747	967	5	2024-11-14 17:48:27	INSERT	SUCCESS	192.168.174.224	10.0.27.193	host_64	app_2	user_5	hash_4244309375082313379	tbs_2	N/A	INSERT INTO table_2 (id, name, age, salary) VALUES (28, 'John Doe', 45, 3123)	bind_vars_example
conn_4531861753998852761	220	6	2024-11-14 17:48:27	UPDATE	FAILURE	192.168.236.194	10.0.146.53	host_20	app_1	user_5	hash_5409704147219831080	tbs_1	N/A	UPDATE table_3 SET salary = 8563 WHERE salary < 3452 AND department = 'HR'	bind_vars_example
conn_9325912363095997144	972	4	2024-11-14 17:48:27	SELECT	SUCCESS	192.168.98.115	10.0.206.210	host_13	app_1	user_9	hash_4637544203899037946	tbs_2	age	SELECT id, salary FROM table_4 WHERE department = 'Engineering' AND age > 21	bind_vars_example
conn_18397542892230261381	976	1	2024-11-14 17:48:27	DELETE	SUCCESS	192.168.57.181	10.0.197.14	host_78	app_1	user_6	hash_16698672287768732995	tbs_3	N/A	DELETE FROM table_2 WHERE age > 35 AND name LIKE 'C%'	bind_vars_example
conn_4284511205193921834	199	3	2024-11-14 17:48:27	SELECT	FAILURE	192.168.37.40	10.0.244.106	host_79	app_3	user_1	hash_9980689226523183921	tbs_2	department	SELECT salary, age FROM table_4 WHERE name LIKE 'C%'	bind_vars_example
conn_8970713992930148573	717	6	2024-11-14 17:48:27	SELECT	SUCCESS	192.168.234.0	10.0.245.178	host_49	app_1	user_1	hash_11272319771252855868	tbs_2	age, department, age, name	SELECT id, salary FROM table_1 WHERE department = 'Sales' AND department = 'Sales' AND salary < 6678	bind_vars_example
conn_5255853992837029323	429	10	2024-11-14 17:48:27	INSERT	FAILURE	192.168.224.221	10.0.38.82	host_46	app_2	user_3	hash_2573650690842882333	tbs_3	N/A	INSERT INTO table_1 (id, name, age, salary) VALUES (15, 'John Doe', 47, 7704)	bind_vars_example
conn_5279500224203911875	615	4	2024-11-14 17:48:27	UPDATE	SUCCESS	192.168.180.237	10.0.161.119	host_37	app_4	user_5	hash_11867545191237107255	tbs_3	N/A	UPDATE table_1 SET salary = 9288 WHERE department = 'HR' AND age > 26 AND salary < 4300	bind_vars_example
conn_5857874333549963819	633	9	2024-11-14 17:48:27	UPDATE	FAILURE	192.168.69.85	10.0.182.250	host_80	app_3	user_9	hash_16069701068749318737	tbs_3	N/A	UPDATE table_3 SET salary = 4591 WHERE department = 'Sales' AND department = 'Sales' AND salary < 5307	bind_vars_example
conn_13930417463136459070	892	1	2024-11-14 17:48:27	INSERT	FAILURE	192.168.177.29	10.0.202.27	host_72	app_4	user_4	hash_6262134864759304750	tbs_1	N/A	INSERT INTO table_3 (id, name, age, salary) VALUES (22, 'John Doe', 30, 3479)	bind_vars_example
conn_5540945658883349288	527	9	2024-11-14 17:48:27	INSERT	FAILURE	192.168.80.242	10.0.19.103	host_55	app_3	user_4	hash_6669113756713087654	tbs_2	N/A	INSERT INTO table_2 (id, name, age, salary) VALUES (72, 'John Doe', 43, 4121)	bind_vars_example
conn_5389015197521930119	646	1	2024-11-14 17:48:27	SELECT	FAILURE	192.168.112.246	10.0.148.147	host_87	app_3	user_1	hash_7289643322529090244	tbs_1	salary, age	SELECT department, department FROM table_2 WHERE age > 45	bind_vars_example
conn_17479683114378442807	684	1	2024-11-14 17:48:27	DELETE	SUCCESS	192.168.173.44	10.0.98.184	host_10	app_3	user_6	hash_488441917171816556	tbs_2	N/A	DELETE FROM table_4 WHERE department = 'HR'	bind_vars_example
conn_679084873504256515	245	8	2024-11-14 17:48:27	INSERT	FAILURE	192.168.110.254	10.0.237.234	host_87	app_4	user_2	hash_6763817174850761536	tbs_1	N/A	INSERT INTO table_4 (id, name, age, salary) VALUES (18, 'John Doe', 49, 6852)	bind_vars_example
conn_17724977245520172524	821	2	2024-11-14 17:48:27	DELETE	FAILURE	192.168.175.21	10.0.149.254	host_83	app_1	user_6	hash_527278946378571428	tbs_1	N/A	DELETE FROM table_2 WHERE name LIKE 'B%' AND age > 49 AND age > 49	bind_vars_example
conn_8862220203405356526	498	10	2024-11-14 17:48:27	DELETE	SUCCESS	192.168.196.185	10.0.100.230	host_35	app_2	user_1	hash_6239572430630830514	tbs_3	N/A	DELETE FROM table_2 WHERE salary < 8243 AND department = 'Sales' AND department = 'Sales'	bind_vars_example
conn_14710638302053130495	174	9	2024-11-14 17:48:27	UPDATE	FAILURE	192.168.100.106	10.0.76.183	host_14	app_4	user_5	hash_14213360106721164426	tbs_1	N/A	UPDATE table_1 SET salary = 9620 WHERE salary < 5709	bind_vars_example
conn_947498823395155189	238	6	2024-11-14 17:48:27	DELETE	SUCCESS	192.168.102.246	10.0.39.253	host_20	app_3	user_8	hash_5789129487571714894	tbs_3	N/A	DELETE FROM table_4 WHERE salary < 9395 AND department = 'Engineering'	bind_vars_example
conn_3225040686589163440	956	6	2024-11-14 17:48:27	DELETE	SUCCESS	192.168.166.161	10.0.156.176	host_55	app_3	user_5	hash_15954366678809345354	tbs_3	N/A	DELETE FROM table_4 WHERE department = 'Sales'	bind_vars_example
conn_9310989623013027364	378	4	2024-11-14 17:48:27	SELECT	FAILURE	192.168.69.153	10.0.219.62	host_28	app_2	user_6	hash_5011114140921293484	tbs_1	department, salary	SELECT age, name, age, age FROM table_4 WHERE salary < 5247 AND department = 'HR'	bind_vars_example
conn_12756176820282247013	527	4	2024-11-14 17:48:27	SELECT	FAILURE	192.168.11.191	10.0.131.205	host_80	app_3	user_2	hash_18035480426045517443	tbs_3	department, name	SELECT department, age, id, age FROM table_1 WHERE salary < 7690 AND age > 21	bind_vars_example
conn_6609808527518904080	321	10	2024-11-14 17:48:27	DELETE	SUCCESS	192.168.222.172	10.0.239.137	host_66	app_3	user_2	hash_11716613304244624700	tbs_4	N/A	DELETE FROM table_2 WHERE salary < 9752 AND salary < 9752 AND age > 33	bind_vars_example
conn_15373525098673723044	767	10	2024-11-14 17:48:27	INSERT	SUCCESS	192.168.153.28	10.0.196.216	host_8	app_3	user_6	hash_14787535796900199259	tbs_2	N/A	INSERT INTO table_2 (id, name, age, salary) VALUES (45, 'John Doe', 30, 5171)	bind_vars_example
conn_1053890731392783401	937	10	2024-11-14 17:48:27	DELETE	SUCCESS	192.168.156.132	10.0.119.182	host_78	app_1	user_1	hash_14651725649970959403	tbs_2	N/A	DELETE FROM table_4 WHERE salary < 6566 AND department = 'Engineering' AND department = 'Engineering'	bind_vars_example
conn_13385771535996025957	774	5	2024-11-14 17:48:27	SELECT	FAILURE	192.168.28.213	10.0.200.15	host_44	app_3	user_1	hash_16233807364928532490	tbs_1	department, salary, age	SELECT name, name FROM table_3 WHERE name LIKE 'A%'	bind_vars_example
conn_9275787596867482757	935	1	2024-11-14 17:48:27	DELETE	FAILURE	192.168.67.6	10.0.30.40	host_4	app_1	user_2	hash_10142207405727550701	tbs_2	N/A	DELETE FROM table_2 WHERE age > 39	bind_vars_example
conn_6125712836249139904	812	10	2024-11-14 17:48:27	UPDATE	FAILURE	192.168.99.150	10.0.8.40	host_12	app_4	user_1	hash_1909546148489537511	tbs_4	N/A	UPDATE table_1 SET salary = 6749 WHERE name LIKE 'B%'	bind_vars_example
conn_8980294619389356254	630	10	2024-11-14 17:48:27	SELECT	SUCCESS	192.168.209.155	10.0.180.149	host_89	app_3	user_7	hash_10398717159449999290	tbs_3	salary	SELECT name, id, id FROM table_3 WHERE salary < 7493 AND department = 'HR'	bind_vars_example
conn_14321224273148440298	950	9	2024-11-14 17:48:27	INSERT	SUCCESS	192.168.246.65	10.0.252.77	host_89	app_3	user_2	hash_9690320899208355346	tbs_4	N/A	INSERT INTO table_1 (id, name, age, salary) VALUES (53, 'John Doe', 25, 7921)	bind_vars_example
conn_15180925075922964041	469	7	2024-11-14 17:48:27	INSERT	FAILURE	192.168.122.121	10.0.37.180	host_34	app_3	user_1	hash_14376603255207952681	tbs_1	N/A	INSERT INTO table_2 (id, name, age, salary) VALUES (51, 'John Doe', 40, 9237)	bind_vars_example
conn_4722523089812163506	120	7	2024-11-14 17:48:27	SELECT	FAILURE	192.168.126.19	10.0.162.137	host_69	app_2	user_4	hash_1806899782888423067	tbs_2	department	SELECT salary, department FROM table_4 WHERE age > 49 AND department = 'HR' AND age > 49	bind_vars_example
conn_13547190711179143978	297	4	2024-11-14 17:48:27	UPDATE	SUCCESS	192.168.16.73	10.0.172.167	host_98	app_4	user_5	hash_3861833657099194040	tbs_1	N/A	UPDATE table_3 SET salary = 8005 WHERE salary < 5727 AND salary < 5727 AND name LIKE 'A%'	bind_vars_example
conn_1778748835322751942	636	6	2024-11-14 17:48:27	DELETE	SUCCESS	192.168.116.101	10.0.209.103	host_95	app_3	user_2	hash_12373408250471983300	tbs_4	N/A	DELETE FROM table_4 WHERE age > 33 AND age > 33 AND salary < 7386	bind_vars_example
conn_11097270994949424912	109	2	2024-11-14 17:48:27	SELECT	FAILURE	192.168.204.112	10.0.87.216	host_22	app_3	user_8	hash_16216390112495299172	tbs_2	name, salary, age, age	SELECT age, id, name FROM table_3 WHERE salary < 5657 AND name LIKE 'C%'	bind_vars_example
conn_7923431438104472072	300	3	2024-11-14 17:48:27	DELETE	FAILURE	192.168.76.220	10.0.58.225	host_78	app_3	user_3	hash_17530765010532754048	tbs_3	N/A	DELETE FROM table_3 WHERE salary < 6398 AND name LIKE 'C%' AND name LIKE 'C%'	bind_vars_example
conn_13426814386392699572	959	9	2024-11-14 17:48:27	INSERT	FAILURE	192.168.63.78	10.0.163.43	host_32	app_4	user_7	hash_13937570014729551607	tbs_2	N/A	INSERT INTO table_2 (id, name, age, salary) VALUES (53, 'John Doe', 31, 6219)	bind_vars_example
conn_6847855275571972955	30	1	2024-11-14 17:48:27	INSERT	SUCCESS	192.168.140.199	10.0.209.91	host_62	app_1	user_7	hash_12068446460616900861	tbs_1	N/A	INSERT INTO table_1 (id, name, age, salary) VALUES (21, 'John Doe', 47, 6776)	bind_vars_example
conn_11726207714938214993	272	7	2024-11-14 17:48:27	SELECT	SUCCESS	192.168.199.102	10.0.86.48	host_95	app_1	user_9	hash_13906546774180304586	tbs_1	salary	SELECT id, department, department FROM table_2 WHERE department = 'Sales' AND name LIKE 'A%'	bind_vars_example
conn_4632731310040124005	867	8	2024-11-14 17:48:27	SELECT	FAILURE	192.168.9.161	10.0.112.156	host_34	app_4	user_9	hash_15752408447783240489	tbs_4	age, name, name, age	SELECT department FROM table_4 WHERE department = 'HR' AND salary < 8717 AND department = 'HR'	bind_vars_example
conn_4919677075447104056	788	1	2024-11-14 17:48:27	INSERT	FAILURE	192.168.237.29	10.0.122.21	host_62	app_3	user_1	hash_15612809829828801189	tbs_4	N/A	INSERT INTO table_3 (id, name, age, salary) VALUES (12, 'John Doe', 33, 6362)	bind_vars_example
conn_18051538243712784765	311	10	2024-11-14 17:48:27	UPDATE	FAILURE	192.168.4.83	10.0.124.183	host_13	app_4	user_4	hash_6628659294681149071	tbs_4	N/A	UPDATE table_2 SET salary = 8218 WHERE department = 'HR' AND department = 'HR' AND name LIKE 'A%'	bind_vars_example
conn_8231059959026491494	85	1	2024-11-14 17:48:27	INSERT	SUCCESS	192.168.139.242	10.0.45.113	host_52	app_1	user_3	hash_3457265669759779217	tbs_3	N/A	INSERT INTO table_1 (id, name, age, salary) VALUES (97, 'John Doe', 24, 3866)	bind_vars_example
conn_2946980250203540325	301	5	2024-11-14 17:48:27	SELECT	SUCCESS	192.168.108.172	10.0.205.73	host_76	app_1	user_5	hash_14187849747836264072	tbs_3	salary, age	SELECT id, name FROM table_3 WHERE salary < 3770	bind_vars_example
conn_3220079886947077284	39	7	2024-11-14 17:48:27	SELECT	FAILURE	192.168.144.17	10.0.44.232	host_58	app_3	user_6	hash_16729203705825774002	tbs_3	salary	SELECT name, id FROM table_1 WHERE salary < 7682	bind_vars_example
conn_13210031688370413355	826	10	2024-11-14 17:48:27	UPDATE	FAILURE	192.168.178.135	10.0.220.191	host_30	app_3	user_5	hash_16883967952490016667	tbs_4	N/A	UPDATE table_1 SET salary = 8412 WHERE age > 39	bind_vars_example
conn_9232084544743191633	809	3	2024-11-14 17:48:27	DELETE	FAILURE	192.168.25.109	10.0.67.169	host_97	app_3	user_7	hash_5575334236621702468	tbs_1	N/A	DELETE FROM table_2 WHERE department = 'Sales' AND salary < 7204	bind_vars_example
conn_1918818660171178751	906	10	2024-11-14 17:48:27	INSERT	SUCCESS	192.168.207.57	10.0.164.99	host_11	app_3	user_4	hash_328292864895407733	tbs_2	N/A	INSERT INTO table_2 (id, name, age, salary) VALUES (65, 'John Doe', 42, 3289)	bind_vars_example
conn_250169169330169646	726	2	2024-11-14 17:48:27	INSERT	SUCCESS	192.168.168.197	10.0.144.15	host_45	app_1	user_1	hash_2203430609363613576	tbs_3	N/A	INSERT INTO table_1 (id, name, age, salary) VALUES (13, 'John Doe', 33, 6518)	bind_vars_example
conn_4079336527037806946	796	2	2024-11-14 17:48:27	INSERT	FAILURE	192.168.199.118	10.0.251.209	host_56	app_2	user_5	hash_5200667385438215295	tbs_3	N/A	INSERT INTO table_2 (id, name, age, salary) VALUES (4, 'John Doe', 37, 8256)	bind_vars_example
conn_4406206757300128017	749	5	2024-11-14 17:48:27	INSERT	SUCCESS	192.168.217.58	10.0.50.22	host_71	app_3	user_1	hash_2181481536512695835	tbs_4	N/A	INSERT INTO table_1 (id, name, age, salary) VALUES (45, 'John Doe', 41, 6662)	bind_vars_example
conn_13512822272195386672	723	8	2024-11-14 17:48:27	INSERT	SUCCESS	192.168.162.121	10.0.23.19	host_5	app_4	user_4	hash_8344733674784311946	tbs_4	N/A	INSERT INTO table_4 (id, name, age, salary) VALUES (51, 'John Doe', 37, 4926)	bind_vars_example
conn_10110925968436715328	873	9	2024-11-14 17:48:27	INSERT	FAILURE	192.168.155.90	10.0.95.222	host_69	app_1	user_8	hash_4410290041073021492	tbs_1	N/A	INSERT INTO table_4 (id, name, age, salary) VALUES (22, 'John Doe', 49, 7821)	bind_vars_example
conn_11376528852126152202	716	7	2024-11-14 17:48:27	INSERT	SUCCESS	192.168.1.29	10.0.17.145	host_68	app_4	user_9	hash_3364695968260127779	tbs_3	N/A	INSERT INTO table_2 (id, name, age, salary) VALUES (68, 'John Doe', 27, 7486)	bind_vars_example
conn_11665565116677471370	475	9	2024-11-14 17:48:27	SELECT	SUCCESS	192.168.226.242	10.0.234.104	host_49	app_1	user_8	hash_14832566540933727095	tbs_1	salary, name, id	SELECT age, name, id FROM table_1 WHERE department = 'HR' AND age > 41	bind_vars_example
conn_16613942929426921386	683	1	2024-11-14 17:48:27	SELECT	SUCCESS	192.168.155.92	10.0.240.205	host_71	app_1	user_8	hash_13988109400365963092	tbs_4	age, department, age, age	SELECT name FROM table_2 WHERE age > 46 AND department = 'Sales'	bind_vars_example
conn_5501852841100412227	161	4	2024-11-14 17:48:27	UPDATE	SUCCESS	192.168.166.70	10.0.26.93	host_39	app_4	user_6	hash_14347649797929956084	tbs_2	N/A	UPDATE table_4 SET salary = 9110 WHERE name LIKE 'B%' AND name LIKE 'B%' AND name LIKE 'B%'	bind_vars_example
conn_13419618995334562755	851	10	2024-11-14 17:48:27	SELECT	SUCCESS	192.168.163.155	10.0.46.27	host_43	app_3	user_3	hash_12916286099812610525	tbs_3	department, department, name	SELECT name, department FROM table_4 WHERE department = 'Engineering' AND name LIKE 'C%' AND age > 32	bind_vars_example
conn_13650108025634470941	641	10	2024-11-14 17:48:27	SELECT	SUCCESS	192.168.210.145	10.0.48.189	host_72	app_3	user_4	hash_9920045785172624565	tbs_3	id	SELECT department, age, name, department FROM table_2 WHERE name LIKE 'C%' AND age > 28	bind_vars_example
conn_7328323131963063295	826	3	2024-11-14 17:48:27	UPDATE	SUCCESS	192.168.127.80	10.0.183.140	host_17	app_4	user_5	hash_10731197493160595890	tbs_2	N/A	UPDATE table_3 SET salary = 6639 WHERE department = 'Engineering' AND salary < 5265 AND salary < 5265	bind_vars_example
conn_354960163475310035	333	7	2024-11-14 17:48:27	DELETE	SUCCESS	192.168.132.202	10.0.98.40	host_78	app_1	user_1	hash_11656411544768394802	tbs_2	N/A	DELETE FROM table_3 WHERE salary < 3542	bind_vars_example
conn_15983049804135705226	283	1	2024-11-14 17:48:27	UPDATE	FAILURE	192.168.45.183	10.0.160.13	host_84	app_1	user_6	hash_11198869057390883285	tbs_3	N/A	UPDATE table_2 SET salary = 7338 WHERE salary < 5418 AND name LIKE 'B%' AND department = 'Sales'	bind_vars_example
conn_2166409940995336998	538	8	2024-11-14 17:48:27	INSERT	FAILURE	192.168.154.15	10.0.125.179	host_1	app_2	user_6	hash_14754765015995248217	tbs_3	N/A	INSERT INTO table_4 (id, name, age, salary) VALUES (23, 'John Doe', 42, 6295)	bind_vars_example
conn_2681626091637141687	79	7	2024-11-14 17:48:27	INSERT	SUCCESS	192.168.117.161	10.0.190.155	host_79	app_1	user_6	hash_9755005539906690057	tbs_3	N/A	INSERT INTO table_3 (id, name, age, salary) VALUES (11, 'John Doe', 30, 9511)	bind_vars_example
conn_18064902471883930596	973	9	2024-11-14 17:48:27	UPDATE	FAILURE	192.168.174.128	10.0.236.182	host_10	app_2	user_4	hash_14968758688944073042	tbs_4	N/A	UPDATE table_3 SET salary = 4018 WHERE department = 'Sales' AND name LIKE 'A%'	bind_vars_example
conn_14314577869713138544	667	10	2024-11-14 17:48:27	DELETE	SUCCESS	192.168.180.29	10.0.229.196	host_7	app_3	user_9	hash_16856091926844524253	tbs_4	N/A	DELETE FROM table_1 WHERE age > 37	bind_vars_example
conn_12860826438742068221	515	4	2024-11-14 17:48:27	INSERT	FAILURE	192.168.168.53	10.0.131.20	host_18	app_1	user_9	hash_5638013074631017371	tbs_4	N/A	INSERT INTO table_3 (id, name, age, salary) VALUES (95, 'John Doe', 35, 3070)	bind_vars_example
conn_9323737286759711844	22	5	2024-11-14 17:48:27	DELETE	SUCCESS	192.168.154.208	10.0.42.132	host_63	app_4	user_5	hash_10064512524582517611	tbs_2	N/A	DELETE FROM table_1 WHERE salary < 4030 AND department = 'HR'	bind_vars_example
conn_2425745761030097256	67	6	2024-11-14 17:48:27	DELETE	FAILURE	192.168.7.133	10.0.128.227	host_24	app_3	user_9	hash_6987178229138226561	tbs_2	N/A	DELETE FROM table_4 WHERE department = 'Sales' AND name LIKE 'A%' AND age > 36	bind_vars_example
conn_14209617713564854940	205	9	2024-11-14 17:48:27	SELECT	SUCCESS	192.168.244.110	10.0.242.246	host_79	app_1	user_8	hash_16451667848780164172	tbs_4	department, salary	SELECT department FROM table_4 WHERE salary < 4683 AND name LIKE 'A%' AND age > 46	bind_vars_example
conn_7460444495937475618	226	1	2024-11-14 17:48:27	SELECT	FAILURE	192.168.158.44	10.0.80.186	host_40	app_2	user_4	hash_9209684446994437699	tbs_3	salary, id, name	SELECT name, department FROM table_4 WHERE department = 'Sales' AND age > 37	bind_vars_example
conn_15625951767880908377	46	6	2024-11-14 17:48:27	UPDATE	FAILURE	192.168.181.148	10.0.15.89	host_56	app_3	user_3	hash_9138700797692144828	tbs_4	N/A	UPDATE table_3 SET salary = 6510 WHERE salary < 4222	bind_vars_example
conn_4985594843843633381	140	2	2024-11-14 17:48:27	SELECT	SUCCESS	192.168.190.72	10.0.211.200	host_11	app_2	user_5	hash_16832512219485503658	tbs_1	salary	SELECT department, age, salary, name FROM table_3 WHERE salary < 8939	bind_vars_example
conn_14219866147153712844	791	8	2024-11-14 17:48:27	SELECT	SUCCESS	192.168.188.98	10.0.0.83	host_25	app_2	user_7	hash_16146412586825806801	tbs_4	age, salary, department	SELECT id, salary, department, name FROM table_4 WHERE department = 'HR'	bind_vars_example
conn_17410350459769860939	244	4	2024-11-14 17:48:27	INSERT	SUCCESS	192.168.240.213	10.0.98.69	host_11	app_3	user_8	hash_9786071961887369318	tbs_1	N/A	INSERT INTO table_4 (id, name, age, salary) VALUES (1, 'John Doe', 30, 6689)	bind_vars_example
conn_17626079850374389912	258	6	2024-11-14 17:48:27	DELETE	SUCCESS	192.168.20.136	10.0.54.150	host_80	app_3	user_7	hash_764062818890353064	tbs_2	N/A	DELETE FROM table_1 WHERE salary < 7906 AND name LIKE 'A%'	bind_vars_example
conn_8447492608717867570	720	9	2024-11-14 17:48:27	SELECT	SUCCESS	192.168.243.81	10.0.39.23	host_53	app_2	user_2	hash_15129730042508945549	tbs_2	department, salary, department, id	SELECT department, age, department FROM table_1 WHERE department = 'HR'	bind_vars_example
conn_231269805898457666	936	5	2024-11-14 17:48:27	INSERT	SUCCESS	192.168.122.232	10.0.69.147	host_93	app_2	user_3	hash_408025185784242347	tbs_4	N/A	INSERT INTO table_1 (id, name, age, salary) VALUES (62, 'John Doe', 28, 8681)	bind_vars_example
conn_18013084324473223182	810	3	2024-11-14 17:48:27	INSERT	SUCCESS	192.168.233.101	10.0.3.155	host_37	app_1	user_5	hash_8678804139340883452	tbs_4	N/A	INSERT INTO table_2 (id, name, age, salary) VALUES (55, 'John Doe', 40, 8907)	bind_vars_example
conn_7707817410858965562	811	3	2024-11-14 17:48:27	DELETE	SUCCESS	192.168.112.132	10.0.89.244	host_29	app_3	user_8	hash_6281170302147007987	tbs_4	N/A	DELETE FROM table_4 WHERE salary < 9033 AND salary < 9033	bind_vars_example
conn_4468718084312959963	904	8	2024-11-14 17:48:27	DELETE	FAILURE	192.168.157.226	10.0.73.196	host_61	app_1	user_3	hash_9731511711700712993	tbs_1	N/A	DELETE FROM table_2 WHERE age > 28 AND department = 'HR' AND department = 'HR'	bind_vars_example
conn_11455443656395378003	656	4	2024-11-14 17:48:27	SELECT	FAILURE	192.168.138.43	10.0.198.198	host_17	app_4	user_4	hash_4865102498285152649	tbs_1	id, salary, name, id	SELECT name, department FROM table_1 WHERE age > 27 AND salary < 6314	bind_vars_example
conn_2622521420855500387	268	4	2024-11-14 17:48:27	DELETE	SUCCESS	192.168.92.200	10.0.53.40	host_21	app_1	user_7	hash_16718674234444755289	tbs_3	N/A	DELETE FROM table_3 WHERE name LIKE 'A%' AND department = 'HR'	bind_vars_example
conn_2048024149374129052	201	3	2024-11-14 17:48:27	UPDATE	SUCCESS	192.168.229.157	10.0.14.51	host_34	app_2	user_4	hash_11135940408302400670	tbs_1	N/A	UPDATE table_3 SET salary = 7087 WHERE salary < 3891 AND salary < 3891	bind_vars_example
conn_11906317750471547169	928	3	2024-11-14 17:48:27	INSERT	SUCCESS	192.168.183.31	10.0.208.212	host_55	app_2	user_7	hash_12442933921969642928	tbs_1	N/A	INSERT INTO table_1 (id, name, age, salary) VALUES (39, 'John Doe', 27, 9581)	bind_vars_example
conn_13997028146374108438	849	9	2024-11-14 17:48:27	SELECT	FAILURE	192.168.182.252	10.0.39.142	host_50	app_2	user_4	hash_2404224931113856542	tbs_4	salary, age, id, age	SELECT id, name FROM table_2 WHERE department = 'Engineering' AND name LIKE 'A%'	bind_vars_example
conn_18050413917837888706	530	3	2024-11-14 17:48:27	DELETE	FAILURE	192.168.143.200	10.0.170.57	host_41	app_3	user_9	hash_14274457122321205546	tbs_1	N/A	DELETE FROM table_2 WHERE age > 20 AND age > 20 AND name LIKE 'B%'	bind_vars_example
conn_16753863008910092741	165	3	2024-11-14 17:48:27	INSERT	SUCCESS	192.168.90.132	10.0.170.139	host_90	app_2	user_2	hash_234692881647532520	tbs_2	N/A	INSERT INTO table_3 (id, name, age, salary) VALUES (19, 'John Doe', 34, 9580)	bind_vars_example
conn_12266882576811816821	336	4	2024-11-14 17:48:27	SELECT	SUCCESS	192.168.251.9	10.0.185.191	host_85	app_4	user_6	hash_2500990316879657654	tbs_3	age, id	SELECT id, age FROM table_4 WHERE salary < 3513	bind_vars_example
conn_1447394973036941133	968	2	2024-11-14 17:48:27	DELETE	FAILURE	192.168.40.161	10.0.62.212	host_61	app_4	user_5	hash_12119165493428645629	tbs_2	N/A	DELETE FROM table_2 WHERE salary < 8851 AND department = 'Sales'	bind_vars_example
conn_9302711876028329390	618	10	2024-11-14 17:48:27	DELETE	FAILURE	192.168.49.75	10.0.226.212	host_20	app_3	user_3	hash_1331079264393896778	tbs_1	N/A	DELETE FROM table_2 WHERE department = 'HR' AND department = 'HR' AND name LIKE 'A%'	bind_vars_example
conn_12522107342929349337	408	4	2024-11-14 17:48:27	INSERT	FAILURE	192.168.105.121	10.0.198.210	host_93	app_2	user_9	hash_7733042028464222819	tbs_4	N/A	INSERT INTO table_3 (id, name, age, salary) VALUES (6, 'John Doe', 46, 3570)	bind_vars_example
conn_7937225276069820182	727	4	2024-11-14 17:48:27	INSERT	FAILURE	192.168.114.83	10.0.148.130	host_61	app_3	user_4	hash_10581471563000428777	tbs_4	N/A	INSERT INTO table_2 (id, name, age, salary) VALUES (89, 'John Doe', 22, 3364)	bind_vars_example
conn_3390042169645831045	593	5	2024-11-14 17:48:27	UPDATE	SUCCESS	192.168.185.235	10.0.65.65	host_96	app_3	user_4	hash_8969234890289580269	tbs_1	N/A	UPDATE table_2 SET salary = 7641 WHERE age > 25	bind_vars_example
conn_10151154492556404561	177	2	2024-11-14 17:48:27	SELECT	SUCCESS	192.168.55.225	10.0.173.195	host_74	app_1	user_8	hash_6205082933722329250	tbs_1	name, salary, salary, salary	SELECT age, id, name, name FROM table_1 WHERE department = 'Sales' AND department = 'Sales'	bind_vars_example
conn_6833261652814464453	318	10	2024-11-14 17:48:27	DELETE	SUCCESS	192.168.35.21	10.0.187.191	host_30	app_1	user_2	hash_6238530419004954621	tbs_4	N/A	DELETE FROM table_2 WHERE name LIKE 'B%' AND salary < 4660	bind_vars_example
